Continent,Subregion,Country,Year,Period,Medium,High,Low
Oceania,Australia/New Zealand,Australia,2073,future,37548924,44181271,31691180
Oceania,Australia/New Zealand,New Zealand,2073,future,5868401,7016495,4872146
Oceania,Melanesia,Fiji,2073,future,1111901,1376906,882378
Oceania,Melanesia,New Caledonia,2073,future,359609,433277,295648
Oceania,Melanesia,Papua New Guinea,2073,future,17549461,21200243,14328018
Oceania,Melanesia,Solomon Islands,2073,future,1832586,2203942,1506382
Oceania,Melanesia,Vanuatu,2073,future,763240,913547,630024
Oceania,Micronesia,Guam,2073,future,189811,232853,152727
Oceania,Micronesia,Kiribati,2073,future,213133,255673,175060
Oceania,Micronesia,Marshall Islands,2073,future,77330,97397,60191
Oceania,Micronesia,Micronesia (Fed. States of),2073,future,137169,170887,107657
Oceania,Micronesia,Nauru,2073,future,9211,12299,6551
Oceania,Micronesia,Northern Mariana Islands,2073,future,59089,72981,47400
Oceania,Micronesia,Palau,2073,future,15966,19662,12757
Oceania,Polynesia,American Samoa,2073,future,49105,62474,37685
Oceania,Polynesia,Cook Islands,2073,future,15845,19578,12683
Oceania,Polynesia,French Polynesia,2073,future,296149,363283,239197
Oceania,Polynesia,Niue,2073,future,1817,2235,1453
Oceania,Polynesia,Samoa,2073,future,304380,369559,246449
Oceania,Polynesia,Tokelau,2073,future,1622,1977,1316
Oceania,Polynesia,Tonga,2073,future,145491,178862,115977
Oceania,Polynesia,Tuvalu,2073,future,18623,23033,14777
Oceania,Polynesia,Wallis and Futuna Islands,2073,future,7308,8995,5905
Africa,Eastern Africa,Burundi,2078,future,40379532,48253053,33371221
Africa,Eastern Africa,Comoros,2078,future,1962321,2425029,1561356
Africa,Eastern Africa,Djibouti,2078,future,1364431,1698847,1077560
Africa,Eastern Africa,Eritrea,2078,future,8131732,10078725,6450839
Africa,Eastern Africa,Ethiopia,2078,future,271379324,335777302,216186343
Africa,Eastern Africa,Kenya,2078,future,117032946,147221680,91576332
Africa,Eastern Africa,Madagascar,2078,future,81740666,101202183,65091456
Africa,Eastern Africa,Malawi,2078,future,56494946,70768139,44465514
Africa,Eastern Africa,Mauritius,2078,future,985663,1269166,753789
Africa,Eastern Africa,Mayotte,2078,future,669178,820273,539334
Africa,Eastern Africa,Mozambique,2078,future,101159028,124182606,81229316
Africa,Eastern Africa,Réunion,2078,future,973997,1235131,760608
Africa,Eastern Africa,Rwanda,2078,future,30582145,37753600,24410601
Africa,Eastern Africa,Seychelles,2078,future,96676,124996,73430
Africa,Eastern Africa,Somalia,2078,future,58517535,70291867,48093237
Africa,Eastern Africa,South Sudan,2078,future,27856092,34128955,22381204
Africa,Eastern Africa,Uganda,2078,future,123897680,153746821,98330881
Africa,Eastern Africa,United Republic of Tanzania,2078,future,216333533,263306484,175418989
Africa,Eastern Africa,Zambia,2078,future,63267874,77103121,51204349
Africa,Eastern Africa,Zimbabwe,2078,future,29773689,37538127,23153787
Africa,Middle Africa,Angola,2078,future,137475005,164825033,113283930
Africa,Middle Africa,Cameroon,2078,future,74782107,90951438,60601456
Africa,Middle Africa,Central African Republic,2078,future,10976323,13615374,8703266
Africa,Middle Africa,Chad,2078,future,51666253,62093614,42455692
Africa,Middle Africa,Congo,2078,future,16591774,20287924,13376275
Africa,Middle Africa,Democratic Republic of the Congo,2078,future,301773488,364780936,246591564
Africa,Middle Africa,Equatorial Guinea,2078,future,3959770,4882081,3174383
Africa,Middle Africa,Gabon,2078,future,5122024,6270803,4120632
Africa,Middle Africa,Sao Tome and Principe,2078,future,584074,716219,469299
Africa,Northern Africa,Algeria,2078,future,68710021,84393529,55182862
Africa,Northern Africa,Egypt,2078,future,204107931,255773344,160567945
Africa,Northern Africa,Libya,2078,future,8457441,10643795,6592930
Africa,Northern Africa,Morocco,2078,future,47404061,59427750,37299768
Africa,Northern Africa,Sudan,2078,future,118467861,142487891,97083120
Africa,Northern Africa,Tunisia,2078,future,13664034,17083326,10773353
Africa,Northern Africa,Western Sahara,2078,future,1235217,1499341,1007729
Africa,Southern Africa,Botswana,2078,future,4060822,5131855,3164851
Africa,Southern Africa,Lesotho,2078,future,2833927,3716866,2109005
Africa,Southern Africa,Namibia,2078,future,4996146,6289259,3894570
Africa,Southern Africa,South Africa,2078,future,79935562,103435527,60681129
Africa,Southern Africa,Eswatini,2078,future,2058702,2641300,1576371
Africa,Western Africa,Benin,2078,future,37763807,45831799,30698024
Africa,Western Africa,Burkina Faso,2078,future,67662219,82176265,54950434
Africa,Western Africa,Cabo Verde,2078,future,662668,853103,507952
Africa,Western Africa,Côte d'Ivoire,2078,future,78223461,95241239,63347296
Africa,Western Africa,Gambia,2078,future,7084181,8541720,5788763
Africa,Western Africa,Ghana,2078,future,69793461,85924465,55794777
Africa,Western Africa,Guinea,2078,future,38332932,46903651,30887101
Africa,Western Africa,Guinea-Bissau,2078,future,4978198,6111423,3991234
Africa,Western Africa,Liberia,2078,future,13347066,16584809,10585872
Africa,Western Africa,Mali,2078,future,67388931,81626358,54916509
Africa,Western Africa,Mauritania,2078,future,13691379,16460543,11239366
Africa,Western Africa,Niger,2078,future,122029843,144526770,101978292
Africa,Western Africa,Nigeria,2078,future,606989542,730200055,498125224
Africa,Western Africa,Saint Helena,2078,future,5012,6267,3945
Africa,Western Africa,Senegal,2078,future,51069369,61560060,41787579
Africa,Western Africa,Sierra Leone,2078,future,16083880,20223531,12575651
Africa,Western Africa,Togo,2078,future,22554130,27886654,17969651
Asia,Eastern Asia,China,2078,future,1200032299,1508744950,943417664
Asia,Eastern Asia,China; Hong Kong SAR,2078,future,7653891,9272489,6257989
Asia,Eastern Asia,China; Macao SAR,2078,future,926375,1107610,772978
Asia,Eastern Asia,China; Taiwan Province of China,2078,future,18355586,22734788,14620712
Asia,Eastern Asia,Dem. People's Republic of Korea,2078,future,24665840,31303832,19097019
Asia,Eastern Asia,Japan,2078,future,85065739,104867075,68271890
Asia,Eastern Asia,Mongolia,2078,future,5096621,6401603,3989501
Asia,Eastern Asia,Republic of Korea,2078,future,35607665,44229694,28324026
Asia,Central Asia,Kazakhstan,2078,future,26893499,33714397,21131909
Asia,Central Asia,Kyrgyzstan,2078,future,10589545,13416270,8213446
Asia,Central Asia,Tajikistan,2078,future,22143741,28402244,17004616
Asia,Central Asia,Turkmenistan,2078,future,8542755,10883968,6576771
Asia,Central Asia,Uzbekistan,2078,future,44151481,57222718,33586268
Asia,Southern Asia,Afghanistan,2078,future,76666941,96057205,60153181
Asia,Southern Asia,Bangladesh,2078,future,178313248,234222262,134278909
Asia,Southern Asia,Bhutan,2078,future,828111,1043111,651578
Asia,Southern Asia,India,2078,future,1591449717,2030378651,1226261413
Asia,Southern Asia,Iran (Islamic Republic of),2078,future,102304581,128135615,80563558
Asia,Southern Asia,Maldives,2078,future,554851,682986,448563
Asia,Southern Asia,Nepal,2078,future,30974914,41471149,22893898
Asia,Southern Asia,Pakistan,2078,future,397651111,500041908,311178291
Asia,Southern Asia,Sri Lanka,2078,future,18783237,24570684,14034721
Asia,South-Eastern Asia,Brunei Darussalam,2078,future,441806,558075,344194
Asia,South-Eastern Asia,Cambodia,2078,future,22726197,29877777,17015466
Asia,South-Eastern Asia,Indonesia,2078,future,335474182,427729170,259284225
Asia,South-Eastern Asia,Lao People's Democratic Republic,2078,future,9456102,12356563,7106786
Asia,South-Eastern Asia,Malaysia,2078,future,41752002,51987072,33089080
Asia,South-Eastern Asia,Myanmar,2078,future,59952753,77608174,45301619
Asia,South-Eastern Asia,Philippines,2078,future,153236494,194577796,118831916
Asia,South-Eastern Asia,Singapore,2078,future,5946949,7165210,4924861
Asia,South-Eastern Asia,Thailand,2078,future,54000972,68816579,42048625
Asia,South-Eastern Asia,Timor-Leste,2078,future,2386827,2995757,1865097
Asia,South-Eastern Asia,Viet Nam,2078,future,104557982,131091851,82081244
Asia,Western Asia,Armenia,2078,future,2384948,3069105,1815715
Asia,Western Asia,Azerbaijan,2078,future,10103941,13075363,7730538
Asia,Western Asia,Bahrain,2078,future,2404309,2899848,1991637
Asia,Western Asia,Cyprus,2078,future,1341005,1644951,1086985
Asia,Western Asia,Georgia,2078,future,2954211,3849125,2214468
Asia,Western Asia,Iraq,2078,future,95726483,119466831,75614370
Asia,Western Asia,Israel,2078,future,16125202,19408060,13244195
Asia,Western Asia,Jordan,2078,future,14144829,17826903,11050509
Asia,Western Asia,Kuwait,2078,future,5804873,7090214,4702969
Asia,Western Asia,Lebanon,2078,future,6289617,7937772,4915163
Asia,Western Asia,Oman,2078,future,7474859,8930111,6220460
Asia,Western Asia,Qatar,2078,future,4124596,4800488,3558225
Asia,Western Asia,Saudi Arabia,2078,future,44370017,54679725,35565300
Asia,Western Asia,State of Palestine,2078,future,11414018,14157378,9073391
Asia,Western Asia,Syrian Arab Republic,2078,future,36390099,45406773,28774902
Asia,Western Asia,Turkey,2078,future,94519902,118529266,74327595
Asia,Western Asia,United Arab Emirates,2078,future,11477662,14235152,9076283
Asia,Western Asia,Yemen,2078,future,55032875,69174464,43020341
Europe,Eastern Europe,Belarus,2078,future,7773474,9758402,6086683
Europe,Eastern Europe,Bulgaria,2078,future,4186674,5356799,3211000
Europe,Eastern Europe,Czechia,2078,future,10114563,12405890,8156179
Europe,Eastern Europe,Hungary,2078,future,7370918,9268795,5779471
Europe,Eastern Europe,Poland,2078,future,26865633,33838533,21037456
Europe,Eastern Europe,Republic of Moldova,2078,future,2482178,3253536,1854926
Europe,Eastern Europe,Romania,2078,future,13416080,17068497,10376847
Europe,Eastern Europe,Russian Federation,2078,future,127402732,159953963,99726026
Europe,Eastern Europe,Slovakia,2078,future,4216753,5308027,3303431
Europe,Eastern Europe,Ukraine,2078,future,27897082,35980359,21206401
Europe,Northern Europe,Channel Islands,2078,future,210573,254579,173075
Europe,Northern Europe,Denmark,2078,future,6603189,8105430,5323147
Europe,Northern Europe,Estonia,2078,future,959155,1202723,751819
Europe,Northern Europe,Faroe Islands,2078,future,55427,68555,44342
Europe,Northern Europe,Finland,2078,future,5354481,6577334,4327898
Europe,Northern Europe,Iceland,2078,future,369933,455775,296885
Europe,Northern Europe,Ireland,2078,future,5695913,6962040,4607616
Europe,Northern Europe,Isle of Man,2078,future,93376,113666,76164
Europe,Northern Europe,Latvia,2078,future,1229934,1553118,956485
Europe,Northern Europe,Lithuania,2078,future,1722784,2172442,1340364
Europe,Northern Europe,Norway,2078,future,7398434,8949866,6075660
Europe,Northern Europe,Sweden,2078,future,12318370,14994263,10032600
Europe,Northern Europe,United Kingdom,2078,future,76402935,93698550,61723486
Europe,Southern Europe,Albania,2078,future,1719218,2264764,1285420
Europe,Southern Europe,Andorra,2078,future,64424,78670,52286
Europe,Southern Europe,Bosnia and Herzegovina,2078,future,2043406,2614957,1570771
Europe,Southern Europe,Croatia,2078,future,2631045,3330857,2042018
Europe,Southern Europe,Gibraltar,2078,future,30614,38465,24079
Europe,Southern Europe,Greece,2078,future,7335177,9078684,5857561
Europe,Southern Europe,Holy See,2078,future,795,909,692
Europe,Southern Europe,Italy,2078,future,44568080,54961978,35766953
Europe,Southern Europe,Malta,2078,future,385367,473418,310394
Europe,Southern Europe,Montenegro,2078,future,516126,652373,400954
Europe,Southern Europe,Portugal,2078,future,7622894,9433613,6088711
Europe,Southern Europe,San Marino,2078,future,30606,37169,25151
Europe,Southern Europe,Serbia,2078,future,5380358,6949657,4073132
Europe,Southern Europe,Slovenia,2078,future,1729567,2129957,1388591
Europe,Southern Europe,Spain,2078,future,36085645,44371517,28999974
Europe,Southern Europe,North Macedonia,2078,future,1486654,1898240,1141771
Europe,Western Europe,Austria,2078,future,8752401,10694838,7091215
Europe,Western Europe,Belgium,2078,future,12296855,15075359,9931591
Europe,Western Europe,France,2078,future,66352553,81710688,53304144
Europe,Western Europe,Germany,2078,future,75598217,92331437,61211612
Europe,Western Europe,Liechtenstein,2078,future,42529,52192,34160
Europe,Western Europe,Luxembourg,2078,future,893759,1079625,734500
Europe,Western Europe,Monaco,2078,future,55110,64581,46568
Europe,Western Europe,Netherlands,2078,future,16329610,20154116,13088844
Europe,Western Europe,Switzerland,2078,future,10382331,12506440,8542263
America,Caribbean,Anguilla,2078,future,15064,18875,11882
America,Caribbean,Antigua and Barbuda,2078,future,107836,137022,83741
America,Caribbean,Aruba,2078,future,105905,132660,83248
America,Caribbean,Bahamas,2078,future,469300,590949,367794
America,Caribbean,Barbados,2078,future,242263,305364,189524
America,Caribbean,British Virgin Islands,2078,future,27491,34491,21732
America,Caribbean,Bonaire; Sint Eustatius and Saba,2078,future,31052,38188,25086
America,Caribbean,Cayman Islands,2078,future,93778,113117,77286
America,Caribbean,Cuba,2078,future,8062427,10346575,6238641
America,Caribbean,Curaçao,2078,future,177204,218161,143162
America,Caribbean,Dominica,2078,future,61126,78817,46717
America,Caribbean,Dominican Republic,2078,future,12415044,16167960,9406936
America,Caribbean,Grenada,2078,future,101606,132424,76323
America,Caribbean,Guadeloupe,2078,future,359652,451956,281964
America,Caribbean,Haiti,2078,future,15662089,19878031,12111127
America,Caribbean,Jamaica,2078,future,2394862,3182293,1753039
America,Caribbean,Martinique,2078,future,272558,345665,211204
America,Caribbean,Montserrat,2078,future,3318,4268,2532
America,Caribbean,Puerto Rico,2078,future,1728787,2259515,1309556
America,Caribbean,Saint Kitts and Nevis,2078,future,49424,63196,38054
America,Caribbean,Saint Lucia,2078,future,149819,193948,114605
America,Caribbean,Saint Vincent and the Grenadines,2078,future,91734,121353,67954
America,Caribbean,Sint Maarten (Dutch part),2078,future,62678,77162,50496
America,Caribbean,Trinidad and Tobago,2078,future,1124743,1456084,854203
America,Caribbean,Turks and Caicos Islands,2078,future,52633,64618,42733
America,Caribbean,United States Virgin Islands,2078,future,62225,81489,46251
America,Central America,Belize,2078,future,630768,800010,492242
America,Central America,Costa Rica,2078,future,5392682,6794224,4250473
America,Central America,El Salvador,2078,future,6111158,8115110,4507557
America,Central America,Guatemala,2078,future,31351930,39394764,24640464
America,Central America,Honduras,2078,future,15043056,19029205,11756921
America,Central America,Mexico,2078,future,153915690,197138112,118710653
America,Central America,Nicaragua,2078,future,8787832,11236989,6789938
America,Central America,Panama,2078,future,6432366,8095065,5068746
America,South America,Argentina,2078,future,57940263,72863990,45492817
America,South America,Bolivia (Plurinational State of),2078,future,17612853,22147469,13814982
America,South America,Brazil,2078,future,206929848,263140760,160958276
America,South America,Chile,2078,future,19003926,23745550,15054039
America,South America,Colombia,2078,future,51897387,66214399,40279223
America,South America,Ecuador,2078,future,25203732,31931389,19717720
America,South America,Falkland Islands (Malvinas),2078,future,2921,3629,2316
America,South America,French Guiana,2078,future,774820,928718,639616
America,South America,Guyana,2078,future,701213,940514,507941
America,South America,Paraguay,2078,future,9387843,12092329,7177696
America,South America,Peru,2078,future,41234207,51932715,32348916
America,South America,Suriname,2078,future,667708,859345,508806
America,South America,Uruguay,2078,future,3464116,4398856,2695862
America,South America,Venezuela (Bolivarian Republic of),2078,future,36898408,47835434,28133158
America,Northern America,Bermuda,2078,future,43363,54529,34110
America,Northern America,Canada,2078,future,51908976,62439038,42832492
